month;day;hour;district;qnt;weekday;season;workday;temperature;r_temperature;wind;humidity;dew_point;pressure
1;5;20;4;Very low;5;Winter;1;2;0;6;52;-7;1014
1;5;21;1;Very low;5;Winter;1;2;-1;8;55;-6;1014
1;5;21;2;Very low;5;Winter;1;2;-1;8;55;-6;1014
1;5;21;3;Very low;5;Winter;1;2;-1;8;55;-6;1014
1;5;21;4;Very low;5;Winter;1;2;-1;8;55;-6;1014
1;5;22;1;Very low;5;Winter;1;2;0;7;64;-4;1014
1;5;22;2;Very low;5;Winter;1;2;0;7;64;-4;1014
1;5;22;3;Very low;5;Winter;1;2;0;7;64;-4;1014
1;5;22;4;Very low;5;Winter;1;2;0;7;64;-4;1014
1;5;23;1;Very low;5;Winter;1;2;-1;8;73;-2;1014
1;5;23;2;Very low;5;Winter;1;2;-1;8;73;-2;1014
1;5;23;3;Very low;5;Winter;1;2;-1;8;73;-2;1014
1;5;23;4;Very low;5;Winter;1;2;-1;8;73;-2;1014
1;6;0;1;Very low;6;Winter;1;2;-1;13;78;-2;1013
1;6;0;3;Very low;6;Winter;1;2;-1;13;78;-2;1013
1;6;0;4;Very low;6;Winter;1;2;-1;13;78;-2;1013
1;6;1;1;Very low;6;Winter;1;2;-2;16;81;-1;1013
1;6;1;3;Very low;6;Winter;1;2;-2;16;81;-1;1013
1;6;2;1;Very low;6;Winter;1;1;-4;22;81;-2;1014
1;6;3;1;Very low;6;Winter;1;1;-3;17;81;-2;1013
1;6;3;3;Very low;6;Winter;1;1;-3;17;81;-2;1013
1;6;4;1;Very low;6;Winter;1;1;-5;24;60;-6;1015
1;6;5;1;Very low;6;Winter;1;0;-4;16;64;-6;1015
1;6;5;2;Very low;6;Winter;1;0;-4;16;64;-6;1015
1;6;5;3;Very low;6;Winter;1;0;-4;16;64;-6;1015
1;6;5;4;Very low;6;Winter;1;0;-4;16;64;-6;1015
1;6;6;1;Very low;6;Winter;1;0;-5;16;61;-7;1016
1;6;6;2;Very low;6;Winter;1;0;-5;16;61;-7;1016
1;6;6;3;Very low;6;Winter;1;0;-5;16;61;-7;1016
1;6;6;4;Very low;6;Winter;1;0;-5;16;61;-7;1016
1;6;7;1;Very low;6;Winter;1;0;-6;22;56;-8;1017
1;6;7;2;Very low;6;Winter;1;0;-6;22;56;-8;1017
1;6;7;3;Very low;6;Winter;1;0;-6;22;56;-8;1017
1;6;7;4;Very low;6;Winter;1;0;-6;22;56;-8;1017
1;6;8;1;Low;6;Winter;1;0;-5;21;55;-8;1018
1;6;8;2;Very low;6;Winter;1;0;-5;21;55;-8;1018
1;6;8;3;Very low;6;Winter;1;0;-5;21;55;-8;1018
1;6;8;4;Very low;6;Winter;1;0;-5;21;55;-8;1018
1;6;9;1;Low;6;Winter;1;0;-5;20;55;-8;1018
1;6;9;2;Very low;6;Winter;1;0;-5;20;55;-8;1018
1;6;9;3;Very low;6;Winter;1;0;-5;20;55;-8;1018
1;6;9;4;Very low;6;Winter;1;0;-5;20;55;-8;1018
1;6;10;1;Very low;6;Winter;1;1;-5;23;51;-9;1020
1;6;10;2;Very low;6;Winter;1;1;-5;23;51;-9;1020
1;6;10;3;Very low;6;Winter;1;1;-5;23;51;-9;1020
1;6;10;4;Very low;6;Winter;1;1;-5;23;51;-9;1020
1;6;11;1;Very low;6;Winter;1;0;-6;25;45;-10;1020
1;6;11;2;Very low;6;Winter;1;0;-6;25;45;-10;1020
1;6;11;3;Very low;6;Winter;1;0;-6;25;45;-10;1020
1;6;11;4;Very low;6;Winter;1;0;-6;25;45;-10;1020
1;6;12;1;Very low;6;Winter;1;1;-5;26;42;-11;1020
1;6;12;2;Very low;6;Winter;1;1;-5;26;42;-11;1020
1;6;12;3;Very low;6;Winter;1;1;-5;26;42;-11;1020
1;6;12;4;Very low;6;Winter;1;1;-5;26;42;-11;1020
1;6;13;1;Very low;6;Winter;1;0;-5;23;43;-11;1020
1;6;13;2;Very low;6;Winter;1;0;-5;23;43;-11;1020
1;6;13;3;Very low;6;Winter;1;0;-5;23;43;-11;1020
1;6;13;4;Very low;6;Winter;1;0;-5;23;43;-11;1020
1;6;14;1;Very low;6;Winter;1;-1;-6;19;46;-11;1021
1;6;14;2;Very low;6;Winter;1;-1;-6;19;46;-11;1021
1;6;14;3;Very low;6;Winter;1;-1;-6;19;46;-11;1021
1;6;14;4;Very low;6;Winter;1;-1;-6;19;46;-11;1021
1;6;15;1;Very low;6;Winter;1;-1;-6;19;44;-12;1022
1;6;15;2;Very low;6;Winter;1;-1;-6;19;44;-12;1022
1;6;15;3;Very low;6;Winter;1;-1;-6;19;44;-12;1022
1;6;15;4;Very low;6;Winter;1;-1;-6;19;44;-12;1022
1;6;16;1;Very low;6;Winter;1;-1;-6;16;43;-12;1023
1;6;16;2;Very low;6;Winter;1;-1;-6;16;43;-12;1023
1;6;16;3;Very low;6;Winter;1;-1;-6;16;43;-12;1023
1;6;16;4;Very low;6;Winter;1;-1;-6;16;43;-12;1023
1;6;17;1;Low;6;Winter;1;-1;-6;18;43;-12;1024
1;6;17;2;Very low;6;Winter;1;-1;-6;18;43;-12;1024
1;6;17;3;Very low;6;Winter;1;-1;-6;18;43;-12;1024
1;6;17;4;Very low;6;Winter;1;-1;-6;18;43;-12;1024
1;6;18;1;Low;6;Winter;1;-2;-7;20;45;-12;1024
1;6;18;2;Very low;6;Winter;1;-2;-7;20;45;-12;1024
1;6;18;3;Very low;6;Winter;1;-2;-7;20;45;-12;1024
1;6;18;4;Very low;6;Winter;1;-2;-7;20;45;-12;1024
1;6;19;1;Very low;6;Winter;1;-2;-8;19;47;-12;1024
1;6;19;2;Very low;6;Winter;1;-2;-8;19;47;-12;1024
1;6;19;3;Very low;6;Winter;1;-2;-8;19;47;-12;1024
1;6;19;4;Very low;6;Winter;1;-2;-8;19;47;-12;1024
1;6;20;1;Very low;6;Winter;1;-2;-7;16;47;-12;1024
1;6;20;2;Very low;6;Winter;1;-2;-7;16;47;-12;1024
1;6;20;3;Very low;6;Winter;1;-2;-7;16;47;-12;1024
1;6;20;4;Very low;6;Winter;1;-2;-7;16;47;-12;1024
1;6;21;1;Very low;6;Winter;1;-2;-7;16;47;-12;1025
1;6;21;2;Very low;6;Winter;1;-2;-7;16;47;-12;1025
1;6;21;3;Very low;6;Winter;1;-2;-7;16;47;-12;1025
1;6;21;4;Very low;6;Winter;1;-2;-7;16;47;-12;1025
1;6;22;1;Very low;6;Winter;1;-2;-8;18;45;-13;1025
1;6;22;2;Very low;6;Winter;1;-2;-8;18;45;-13;1025
1;6;22;3;Very low;6;Winter;1;-2;-8;18;45;-13;1025
1;6;22;4;Very low;6;Winter;1;-2;-8;18;45;-13;1025
1;6;23;1;Very low;6;Winter;1;-2;-9;23;43;-13;1025
1;6;23;2;Very low;6;Winter;1;-2;-9;23;43;-13;1025
1;6;23;3;Very low;6;Winter;1;-2;-9;23;43;-13;1025
1;6;23;4;Very low;6;Winter;1;-2;-9;23;43;-13;1025
1;7;0;1;Very low;7;Winter;0;-3;-10;25;43;-14;1026
1;7;0;2;Very low;7;Winter;0;-3;-10;25;43;-14;1026
1;7;0;4;Very low;7;Winter;0;-3;-10;25;43;-14;1026
1;7;1;1;Very low;7;Winter;0;-3;-9;21;45;-13;1026
1;7;1;2;Very low;7;Winter;0;-3;-9;21;45;-13;1026
1;7;1;3;Very low;7;Winter;0;-3;-9;21;45;-13;1026
1;7;1;4;Very low;7;Winter;0;-3;-9;21;45;-13;1026
1;7;2;1;Very low;7;Winter;0;-3;-9;20;46;-13;1026
1;7;3;1;Very low;7;Winter;0;-4;-10;22;48;-13;1026
1;7;4;1;Very low;7;Winter;0;-4;-11;23;55;-12;1026
1;7;4;2;Very low;7;Winter;0;-4;-11;23;55;-12;1026
1;7;5;1;Very low;7;Winter;0;-4;-11;27;52;-13;1025
1;7;5;3;Very low;7;Winter;0;-4;-11;27;52;-13;1025
1;7;6;1;Very low;7;Winter;0;-4;-11;24;52;-13;1024
1;7;6;2;Very low;7;Winter;0;-4;-11;24;52;-13;1024
1;7;6;3;Very low;7;Winter;0;-4;-11;24;52;-13;1024
1;7;7;1;Very low;7;Winter;0;-4;-11;24;54;-12;1026
1;7;7;2;Very low;7;Winter;0;-4;-11;24;54;-12;1026
1;7;7;3;Very low;7;Winter;0;-4;-11;24;54;-12;1026
1;7;7;4;Very low;7;Winter;0;-4;-11;24;54;-12;1026
1;7;8;1;Very low;7;Winter;0;-4;-10;20;54;-12;1027
1;7;8;2;Very low;7;Winter;0;-4;-10;20;54;-12;1027
1;7;8;3;Very low;7;Winter;0;-4;-10;20;54;-12;1027
1;7;8;4;Very low;7;Winter;0;-4;-10;20;54;-12;1027
1;7;9;1;Very low;7;Winter;0;-5;-11;24;64;-11;1026
1;7;9;2;Very low;7;Winter;0;-5;-11;24;64;-11;1026
1;7;9;3;Very low;7;Winter;0;-5;-11;24;64;-11;1026
1;7;9;4;Very low;7;Winter;0;-5;-11;24;64;-11;1026
1;7;10;1;Very low;7;Winter;0;-4;-11;26;69;-9;1025
1;7;10;2;Very low;7;Winter;0;-4;-11;26;69;-9;1025
1;7;10;3;Very low;7;Winter;0;-4;-11;26;69;-9;1025
1;7;10;4;Very low;7;Winter;0;-4;-11;26;69;-9;1025
1;7;11;1;Very low;7;Winter;0;-5;-12;26;72;-9;1024
1;7;11;2;Very low;7;Winter;0;-5;-12;26;72;-9;1024
1;7;11;3;Very low;7;Winter;0;-5;-12;26;72;-9;1024
1;7;11;4;Very low;7;Winter;0;-5;-12;26;72;-9;1024
1;7;12;1;Very low;7;Winter;0;-6;-13;23;85;-8;1024
1;7;12;2;Very low;7;Winter;0;-6;-13;23;85;-8;1024
1;7;12;3;Very low;7;Winter;0;-6;-13;23;85;-8;1024
1;7;12;4;Very low;7;Winter;0;-6;-13;23;85;-8;1024
1;7;13;1;Very low;7;Winter;0;-6;-13;21;86;-8;1023
1;7;13;2;Very low;7;Winter;0;-6;-13;21;86;-8;1023
1;7;13;3;Very low;7;Winter;0;-6;-13;21;86;-8;1023
1;7;13;4;Very low;7;Winter;0;-6;-13;21;86;-8;1023
1;7;14;1;Very low;7;Winter;0;-5;-12;21;74;-9;1023
1;7;14;2;Very low;7;Winter;0;-5;-12;21;74;-9;1023
1;7;14;3;Very low;7;Winter;0;-5;-12;21;74;-9;1023
1;7;14;4;Very low;7;Winter;0;-5;-12;21;74;-9;1023
1;7;15;1;Very low;7;Winter;0;-4;-12;27;59;-11;1023
1;7;15;2;Very low;7;Winter;0;-4;-12;27;59;-11;1023
1;7;15;3;Very low;7;Winter;0;-4;-12;27;59;-11;1023
1;7;15;4;Very low;7;Winter;0;-4;-12;27;59;-11;1023
1;7;16;1;Very low;7;Winter;0;-4;-11;25;52;-13;1023
1;7;16;2;Very low;7;Winter;0;-4;-11;25;52;-13;1023
1;7;16;3;Very low;7;Winter;0;-4;-11;25;52;-13;1023
1;7;16;4;Very low;7;Winter;0;-4;-11;25;52;-13;1023
1;7;17;1;Very low;7;Winter;0;-5;-12;21;52;-13;1024
1;7;17;2;Very low;7;Winter;0;-5;-12;21;52;-13;1024
1;7;17;3;Very low;7;Winter;0;-5;-12;21;52;-13;1024
1;7;17;4;Very low;7;Winter;0;-5;-12;21;52;-13;1024
1;7;18;1;Very low;7;Winter;0;-5;-12;20;51;-14;1024
1;7;18;2;Very low;7;Winter;0;-5;-12;20;51;-14;1024
1;7;18;3;Very low;7;Winter;0;-5;-12;20;51;-14;1024
1;7;18;4;Very low;7;Winter;0;-5;-12;20;51;-14;1024
1;7;19;1;Very low;7;Winter;0;-6;-14;31;53;-14;1025
1;7;19;2;Very low;7;Winter;0;-6;-14;31;53;-14;1025
1;7;19;3;Very low;7;Winter;0;-6;-14;31;53;-14;1025
1;7;19;4;Very low;7;Winter;0;-6;-14;31;53;-14;1025
1;7;20;1;Very low;7;Winter;0;-6;-15;33;54;-14;1025
1;7;20;2;Very low;7;Winter;0;-6;-15;33;54;-14;1025
1;7;20;3;Very low;7;Winter;0;-6;-15;33;54;-14;1025
1;7;20;4;Very low;7;Winter;0;-6;-15;33;54;-14;1025
1;7;21;1;Very low;7;Winter;0;-7;-15;26;53;-15;1027
1;7;21;2;Very low;7;Winter;0;-7;-15;26;53;-15;1027
1;7;21;3;Very low;7;Winter;0;-7;-15;26;53;-15;1027
1;7;22;1;Very low;7;Winter;0;-7;-14;21;53;-15;1027
1;7;22;2;Very low;7;Winter;0;-7;-14;21;53;-15;1027
1;7;22;3;Very low;7;Winter;0;-7;-14;21;53;-15;1027
1;7;23;1;Very low;7;Winter;0;-7;-13;18;51;-16;1027
1;7;23;2;Very low;7;Winter;0;-7;-13;18;51;-16;1027
1;7;23;4;Very low;7;Winter;0;-7;-13;18;51;-16;1027
1;8;0;1;Very low;1;Winter;0;-7;-14;22;49;-16;1027
1;8;0;2;Very low;1;Winter;0;-7;-14;22;49;-16;1027
1;8;0;3;Very low;1;Winter;0;-7;-14;22;49;-16;1027
1;8;0;4;Very low;1;Winter;0;-7;-14;22;49;-16;1027
1;8;1;1;Very low;1;Winter;0;-8;-16;24;51;-16;1028
1;8;1;3;Very low;1;Winter;0;-8;-16;24;51;-16;1028
1;8;1;4;Very low;1;Winter;0;-8;-16;24;51;-16;1028
1;8;2;1;Very low;1;Winter;0;-8;-16;22;51;-16;1028
1;8;2;2;Very low;1;Winter;0;-8;-16;22;51;-16;1028
1;8;3;1;Very low;1;Winter;0;-8;-15;16;47;-17;1029
1;8;3;2;Very low;1;Winter;0;-8;-15;16;47;-17;1029
1;8;5;1;Very low;1;Winter;0;-9;-17;20;48;-18;1030
1;8;6;1;Very low;1;Winter;0;-9;-17;23;48;-18;1032
1;8;6;2;Very low;1;Winter;0;-9;-17;23;48;-18;1032
1;8;6;3;Very low;1;Winter;0;-9;-17;23;48;-18;1032
1;8;6;4;Very low;1;Winter;0;-9;-17;23;48;-18;1032
1;8;7;1;Very low;1;Winter;0;-9;-15;13;48;-18;1033
1;8;7;2;Very low;1;Winter;0;-9;-15;13;48;-18;1033
1;8;7;3;Very low;1;Winter;0;-9;-15;13;48;-18;1033
1;8;8;1;Very low;1;Winter;0;-8;-15;16;49;-17;1033
1;8;8;2;Very low;1;Winter;0;-8;-15;16;49;-17;1033
1;8;8;3;Very low;1;Winter;0;-8;-15;16;49;-17;1033
1;8;8;4;Very low;1;Winter;0;-8;-15;16;49;-17;1033
1;8;9;1;Very low;1;Winter;0;-7;-16;28;46;-17;1034
1;8;9;2;Very low;1;Winter;0;-7;-16;28;46;-17;1034
1;8;9;3;Very low;1;Winter;0;-7;-16;28;46;-17;1034
1;8;9;4;Very low;1;Winter;0;-7;-16;28;46;-17;1034
1;8;10;1;Very low;1;Winter;0;-6;-15;35;43;-17;1034
1;8;10;2;Very low;1;Winter;0;-6;-15;35;43;-17;1034
1;8;10;3;Very low;1;Winter;0;-6;-15;35;43;-17;1034
1;8;10;4;Very low;1;Winter;0;-6;-15;35;43;-17;1034
1;8;11;1;Very low;1;Winter;0;-5;-14;37;38;-18;1033
1;8;11;2;Very low;1;Winter;0;-5;-14;37;38;-18;1033
1;8;11;3;Very low;1;Winter;0;-5;-14;37;38;-18;1033
1;8;11;4;Very low;1;Winter;0;-5;-14;37;38;-18;1033
1;8;12;1;Very low;1;Winter;0;-4;-13;36;34;-18;1033
1;8;12;2;Very low;1;Winter;0;-4;-13;36;34;-18;1033
1;8;12;3;Very low;1;Winter;0;-4;-13;36;34;-18;1033
1;8;12;4;Very low;1;Winter;0;-4;-13;36;34;-18;1033
1;8;13;1;Very low;1;Winter;0;-4;-11;29;33;-18;1033
1;8;13;2;Very low;1;Winter;0;-4;-11;29;33;-18;1033
1;8;13;3;Very low;1;Winter;0;-4;-11;29;33;-18;1033
1;8;13;4;Very low;1;Winter;0;-4;-11;29;33;-18;1033
1;8;14;1;Very low;1;Winter;0;-4;-12;32;31;-19;1034
1;8;14;2;Very low;1;Winter;0;-4;-12;32;31;-19;1034
1;8;14;3;Very low;1;Winter;0;-4;-12;32;31;-19;1034
1;8;14;4;Very low;1;Winter;0;-4;-12;32;31;-19;1034
1;8;15;1;Very low;1;Winter;0;-5;-13;34;32;-19;1035
1;8;15;2;Very low;1;Winter;0;-5;-13;34;32;-19;1035
1;8;15;3;Very low;1;Winter;0;-5;-13;34;32;-19;1035
1;8;15;4;Very low;1;Winter;0;-5;-13;34;32;-19;1035
1;8;16;1;Very low;1;Winter;0;-6;-14;29;34;-19;1036
1;8;16;2;Very low;1;Winter;0;-6;-14;29;34;-19;1036
1;8;16;3;Very low;1;Winter;0;-6;-14;29;34;-19;1036
1;8;16;4;Very low;1;Winter;0;-6;-14;29;34;-19;1036
1;8;17;1;Very low;1;Winter;0;-6;-13;20;35;-19;1036
1;8;17;2;Very low;1;Winter;0;-6;-13;20;35;-19;1036
1;8;17;3;Very low;1;Winter;0;-6;-13;20;35;-19;1036
1;8;17;4;Very low;1;Winter;0;-6;-13;20;35;-19;1036
1;8;18;1;Very low;1;Winter;0;-6;-13;18;35;-19;1037
1;8;18;2;Very low;1;Winter;0;-6;-13;18;35;-19;1037
1;8;18;3;Very low;1;Winter;0;-6;-13;18;35;-19;1037
1;8;18;4;Very low;1;Winter;0;-6;-13;18;35;-19;1037
1;8;19;1;Very low;1;Winter;0;-6;-12;18;35;-19;1038
1;8;19;2;Very low;1;Winter;0;-6;-12;18;35;-19;1038
1;8;19;3;Very low;1;Winter;0;-6;-12;18;35;-19;1038
1;8;19;4;Very low;1;Winter;0;-6;-12;18;35;-19;1038
1;8;20;1;Very low;1;Winter;0;-6;-12;15;36;-19;1039
1;8;20;2;Very low;1;Winter;0;-6;-12;15;36;-19;1039
1;8;20;3;Very low;1;Winter;0;-6;-12;15;36;-19;1039
1;8;20;4;Very low;1;Winter;0;-6;-12;15;36;-19;1039
1;8;21;1;Very low;1;Winter;0;-7;-14;17;38;-19;1040
1;8;21;2;Very low;1;Winter;0;-7;-14;17;38;-19;1040
1;8;21;3;Very low;1;Winter;0;-7;-14;17;38;-19;1040
1;8;21;4;Very low;1;Winter;0;-7;-14;17;38;-19;1040
1;8;22;1;Very low;1;Winter;0;-7;-13;15;38;-19;1041
1;8;22;2;Very low;1;Winter;0;-7;-13;15;38;-19;1041
1;8;22;3;Very low;1;Winter;0;-7;-13;15;38;-19;1041
1;8;22;4;Very low;1;Winter;0;-7;-13;15;38;-19;1041
1;8;23;1;Very low;1;Winter;0;-7;-13;13;41;-19;1041
1;8;23;2;Very low;1;Winter;0;-7;-13;13;41;-19;1041
1;8;23;3;Very low;1;Winter;0;-7;-13;13;41;-19;1041
1;9;0;1;Very low;2;Winter;1;-8;-13;10;45;-18;1041
1;9;0;2;Very low;2;Winter;1;-8;-13;10;45;-18;1041
1;9;0;3;Very low;2;Winter;1;-8;-13;10;45;-18;1041
1;9;0;4;Very low;2;Winter;1;-8;-13;10;45;-18;1041
1;9;1;2;Very low;2;Winter;1;-8;-13;9;45;-18;1041
1;9;1;3;Very low;2;Winter;1;-8;-13;9;45;-18;1041
1;9;2;1;Very low;2;Winter;1;-8;-13;10;47;-18;1041
1;9;4;1;Very low;2;Winter;1;-8;-12;7;49;-17;1041
1;9;4;3;Very low;2;Winter;1;-8;-12;7;49;-17;1041
1;9;4;4;Very low;2;Winter;1;-8;-12;7;49;-17;1041
1;9;5;1;Very low;2;Winter;1;-8;-12;7;49;-17;1041
1;9;5;2;Very low;2;Winter;1;-8;-12;7;49;-17;1041
1;9;5;3;Very low;2;Winter;1;-8;-12;7;49;-17;1041
1;9;5;4;Very low;2;Winter;1;-8;-12;7;49;-17;1041
1;9;6;1;Very low;2;Winter;1;-8;-12;7;52;-16;1041
1;9;6;2;Very low;2;Winter;1;-8;-12;7;52;-16;1041
1;9;6;3;Very low;2;Winter;1;-8;-12;7;52;-16;1041
1;9;6;4;Very low;2;Winter;1;-8;-12;7;52;-16;1041
1;9;7;1;Very low;2;Winter;1;-7;-10;6;50;-16;1041
1;9;7;2;Very low;2;Winter;1;-7;-10;6;50;-16;1041
1;9;7;3;Very low;2;Winter;1;-7;-10;6;50;-16;1041
1;9;7;4;Very low;2;Winter;1;-7;-10;6;50;-16;1041
1;9;8;1;Low;2;Winter;1;-7;-10;6;49;-16;1042
1;9;8;2;Very low;2;Winter;1;-7;-10;6;49;-16;1042
1;9;8;3;Very low;2;Winter;1;-7;-10;6;49;-16;1042
1;9;8;4;Very low;2;Winter;1;-7;-10;6;49;-16;1042
1;9;9;1;Very low;2;Winter;1;-7;-10;6;47;-16;1042
1;9;9;2;Very low;2;Winter;1;-7;-10;6;47;-16;1042
1;9;9;3;Very low;2;Winter;1;-7;-10;6;47;-16;1042
1;9;9;4;Very low;2;Winter;1;-7;-10;6;47;-16;1042
1;9;10;1;Very low;2;Winter;1;-6;-10;10;47;-15;1042
1;9;10;2;Very low;2;Winter;1;-6;-10;10;47;-15;1042
1;9;10;3;Very low;2;Winter;1;-6;-10;10;47;-15;1042
1;9;10;4;Very low;2;Winter;1;-6;-10;10;47;-15;1042
1;9;11;1;Very low;2;Winter;1;-4;-10;17;43;-15;1041
1;9;11;2;Very low;2;Winter;1;-4;-10;17;43;-15;1041
1;9;11;3;Very low;2;Winter;1;-4;-10;17;43;-15;1041
1;9;11;4;Very low;2;Winter;1;-4;-10;17;43;-15;1041
1;9;12;1;Very low;2;Winter;1;-4;-10;19;41;-15;1040
1;9;12;2;Very low;2;Winter;1;-4;-10;19;41;-15;1040
1;9;12;3;Very low;2;Winter;1;-4;-10;19;41;-15;1040
1;9;12;4;Very low;2;Winter;1;-4;-10;19;41;-15;1040
1;9;13;1;Very low;2;Winter;1;-3;-8;18;37;-16;1039
1;9;13;2;Very low;2;Winter;1;-3;-8;18;37;-16;1039
1;9;13;3;Very low;2;Winter;1;-3;-8;18;37;-16;1039
1;9;13;4;Very low;2;Winter;1;-3;-8;18;37;-16;1039
1;9;14;1;Very low;2;Winter;1;-2;-8;22;36;-15;1038
1;9;14;2;Very low;2;Winter;1;-2;-8;22;36;-15;1038
1;9;14;3;Very low;2;Winter;1;-2;-8;22;36;-15;1038
1;9;14;4;Very low;2;Winter;1;-2;-8;22;36;-15;1038
1;9;15;1;Very low;2;Winter;1;-3;-9;23;36;-16;1038
1;9;15;2;Very low;2;Winter;1;-3;-9;23;36;-16;1038
1;9;15;3;Very low;2;Winter;1;-3;-9;23;36;-16;1038
1;9;15;4;Very low;2;Winter;1;-3;-9;23;36;-16;1038
1;9;16;1;Very low;2;Winter;1;-4;-10;20;40;-15;1039
1;9;16;2;Very low;2;Winter;1;-4;-10;20;40;-15;1039
1;9;16;3;Very low;2;Winter;1;-4;-10;20;40;-15;1039
1;9;16;4;Very low;2;Winter;1;-4;-10;20;40;-15;1039
1;9;17;1;Low;2;Winter;1;-4;-10;19;42;-15;1038
1;9;17;2;Very low;2;Winter;1;-4;-10;19;42;-15;1038
1;9;17;3;Very low;2;Winter;1;-4;-10;19;42;-15;1038
1;9;17;4;Very low;2;Winter;1;-4;-10;19;42;-15;1038
1;9;18;1;Low;2;Winter;1;-5;-11;19;44;-15;1039
1;9;18;2;Very low;2;Winter;1;-5;-11;19;44;-15;1039
1;9;18;3;Very low;2;Winter;1;-5;-11;19;44;-15;1039
1;9;18;4;Very low;2;Winter;1;-5;-11;19;44;-15;1039
1;9;19;1;Very low;2;Winter;1;-5;-11;18;48;-14;1039
1;9;19;2;Very low;2;Winter;1;-5;-11;18;48;-14;1039
1;9;19;3;Very low;2;Winter;1;-5;-11;18;48;-14;1039
1;9;19;4;Very low;2;Winter;1;-5;-11;18;48;-14;1039
1;9;20;1;Very low;2;Winter;1;-5;-11;17;50;-14;1038
1;9;20;2;Very low;2;Winter;1;-5;-11;17;50;-14;1038
1;9;20;3;Very low;2;Winter;1;-5;-11;17;50;-14;1038
1;9;20;4;Very low;2;Winter;1;-5;-11;17;50;-14;1038
1;9;21;1;Very low;2;Winter;1;-4;-10;19;50;-13;1038
1;9;21;2;Very low;2;Winter;1;-4;-10;19;50;-13;1038
1;9;21;3;Very low;2;Winter;1;-4;-10;19;50;-13;1038
1;9;21;4;Very low;2;Winter;1;-4;-10;19;50;-13;1038
1;9;22;1;Very low;2;Winter;1;-5;-11;18;52;-13;1037
1;9;22;2;Very low;2;Winter;1;-5;-11;18;52;-13;1037
1;9;22;3;Very low;2;Winter;1;-5;-11;18;52;-13;1037
1;9;22;4;Very low;2;Winter;1;-5;-11;18;52;-13;1037
1;9;23;1;Very low;2;Winter;1;-5;-11;16;54;-13;1037
1;9;23;2;Very low;2;Winter;1;-5;-11;16;54;-13;1037
1;9;23;3;Very low;2;Winter;1;-5;-11;16;54;-13;1037
1;9;23;4;Very low;2;Winter;1;-5;-11;16;54;-13;1037
1;10;0;1;Very low;3;Winter;1;-4;-10;17;54;-12;1036
1;10;0;2;Very low;3;Winter;1;-4;-10;17;54;-12;1036
1;10;0;3;Very low;3;Winter;1;-4;-10;17;54;-12;1036
1;10;0;4;Very low;3;Winter;1;-4;-10;17;54;-12;1036
1;10;1;1;Very low;3;Winter;1;-4;-10;17;54;-12;1036
1;10;2;1;Very low;3;Winter;1;-5;-11;14;54;-13;1036
1;10;2;4;Very low;3;Winter;1;-5;-11;14;54;-13;1036
1;10;4;1;Very low;3;Winter;1;-4;-10;17;54;-12;1035
1;10;5;1;Very low;3;Winter;1;-4;-9;13;54;-12;1035
1;10;5;2;Very low;3;Winter;1;-4;-9;13;54;-12;1035
1;10;5;3;Very low;3;Winter;1;-4;-9;13;54;-12;1035
1;10;5;4;Very low;3;Winter;1;-4;-9;13;54;-12;1035
1;10;6;1;Very low;3;Winter;1;-4;-8;12;58;-11;1035
1;10;6;2;Very low;3;Winter;1;-4;-8;12;58;-11;1035
1;10;6;3;Very low;3;Winter;1;-4;-8;12;58;-11;1035
1;10;6;4;Very low;3;Winter;1;-4;-8;12;58;-11;1035
1;10;7;1;Low;3;Winter;1;-4;-9;14;59;-11;1035
1;10;7;2;Very low;3;Winter;1;-4;-9;14;59;-11;1035
1;10;7;3;Very low;3;Winter;1;-4;-9;14;59;-11;1035
1;10;7;4;Very low;3;Winter;1;-4;-9;14;59;-11;1035
1;10;8;1;Medium;3;Winter;1;-3;-8;16;59;-10;1035
1;10;8;2;Very low;3;Winter;1;-3;-8;16;59;-10;1035
1;10;8;3;Very low;3;Winter;1;-3;-8;16;59;-10;1035
1;10;8;4;Very low;3;Winter;1;-3;-8;16;59;-10;1035
1;10;9;1;Very low;3;Winter;1;-2;-7;14;55;-11;1036
1;10;9;2;Very low;3;Winter;1;-2;-7;14;55;-11;1036
1;10;9;3;Very low;3;Winter;1;-2;-7;14;55;-11;1036
1;10;9;4;Very low;3;Winter;1;-2;-7;14;55;-11;1036
1;10;10;1;Very low;3;Winter;1;-1;-6;16;48;-11;1035
1;10;10;2;Very low;3;Winter;1;-1;-6;16;48;-11;1035
1;10;10;3;Very low;3;Winter;1;-1;-6;16;48;-11;1035
1;10;10;4;Very low;3;Winter;1;-1;-6;16;48;-11;1035
1;10;11;1;Very low;3;Winter;1;0;-5;18;47;-10;1034
1;10;11;2;Very low;3;Winter;1;0;-5;18;47;-10;1034
1;10;11;3;Very low;3;Winter;1;0;-5;18;47;-10;1034
1;10;11;4;Very low;3;Winter;1;0;-5;18;47;-10;1034
1;10;12;1;Very low;3;Winter;1;1;-4;18;48;-9;1032
1;10;12;2;Very low;3;Winter;1;1;-4;18;48;-9;1032
1;10;12;3;Very low;3;Winter;1;1;-4;18;48;-9;1032
1;10;12;4;Very low;3;Winter;1;1;-4;18;48;-9;1032
1;10;13;1;Very low;3;Winter;1;2;-3;19;42;-10;1030
1;10;13;2;Very low;3;Winter;1;2;-3;19;42;-10;1030
