month;weekday;day;hour;season;workday;temperature;r_temperature;wind;humidity;dew_point;pressure;qtd
1;6;20;13;Winter;0;8;5;15;88;6;1012;443
1;6;20;14;Winter;0;9;7;11;89;7;1011;418
1;6;20;15;Winter;0;9;7;11;87;7;1011;357
1;6;20;16;Winter;0;9;8;9;87;7;1011;409
1;6;20;17;Winter;0;9;8;6;92;8;1012;399
1;6;20;18;Winter;0;9;8;6;94;8;1012;336
1;6;20;19;Winter;0;8;7;6;98;8;1012;291
1;6;20;20;Winter;0;9;7;10;94;8;1013;232
1;6;20;21;Winter;0;8;7;9;98;8;1013;177
1;6;20;22;Winter;0;8;6;11;100;8;1013;139
1;6;20;23;Winter;0;8;7;9;100;8;1013;121
1;7;21;0;Winter;0;8;6;8;100;8;1012;97
1;7;21;1;Winter;0;8;6;9;100;8;1013;62
1;7;21;2;Winter;0;9;7;10;97;8;1013;36
1;7;21;3;Winter;0;9;8;10;98;9;1013;9
1;7;21;4;Winter;0;9;8;7;96;8;1012;8
1;7;21;5;Winter;0;9;8;7;99;9;1013;20
1;7;21;6;Winter;0;9;8;6;100;9;1013;49
1;7;21;7;Winter;0;9;8;7;95;8;1013;159
1;7;21;8;Winter;0;9;8;8;96;8;1012;533
1;7;21;9;Winter;0;9;7;12;98;9;1013;834
1;7;21;10;Winter;0;9;7;12;100;9;1012;660
1;7;21;11;Winter;0;9;7;11;100;9;1012;527
1;7;21;12;Winter;0;9;8;10;100;9;1011;588
1;7;21;13;Winter;0;10;9;9;96;9;1010;549
1;7;21;14;Winter;0;9;8;9;98;9;1010;713
1;7;21;15;Winter;0;9;7;10;100;9;1010;817
1;7;21;16;Winter;0;10;9;9;96;9;1009;774
1;7;21;17;Winter;0;10;9;8;94;9;1009;525
1;7;21;18;Winter;0;9;8;6;98;9;1009;353
1;7;21;19;Winter;0;9;8;6;100;9;1009;241
1;7;21;20;Winter;0;9;9;0;100;9;1009;188
1;7;21;21;Winter;0;9;8;7;100;9;1009;158
1;7;21;22;Winter;0;9;8;8;100;9;1008;140
1;7;21;23;Winter;0;9;8;9;100;9;1008;117
1;1;22;0;Winter;0;8;6;10;100;8;1007;97
1;1;22;1;Winter;0;8;6;12;100;8;1006;78
1;1;22;2;Winter;0;8;6;13;100;8;1006;40
1;1;22;3;Winter;0;8;6;9;100;8;1005;17
1;1;22;4;Winter;0;8;6;9;100;8;1005;4
1;1;22;5;Winter;0;8;7;10;100;8;1005;4
1;1;22;6;Winter;0;8;6;13;100;8;1005;12
1;1;22;7;Winter;0;8;6;11;98;8;1005;40
1;1;22;8;Winter;0;9;6;16;99;9;1005;96
1;1;22;9;Winter;0;10;8;10;96;9;1006;221
1;1;22;10;Winter;0;10;8;11;94;9;1006;344
1;1;22;11;Winter;0;10;8;15;94;9;1005;450
1;1;22;12;Winter;0;10;8;12;94;9;1003;537
1;1;22;13;Winter;0;10;8;11;94;9;1002;555
1;1;22;14;Winter;0;10;9;13;94;9;1002;447
1;1;22;15;Winter;0;11;10;8;100;11;1004;153
1;1;22;16;Winter;0;10;9;12;100;10;1003;229
1;1;22;17;Winter;0;10;8;13;100;10;1003;199
1;1;22;18;Winter;0;10;9;17;96;10;1003;155
1;1;22;19;Winter;0;10;8;19;94;9;1003;140
1;1;22;20;Winter;0;10;8;19;99;10;1003;77
1;1;22;21;Winter;0;10;8;19;98;10;1003;78
1;1;22;22;Winter;0;10;8;19;94;9;1003;69
1;1;22;23;Winter;0;10;8;20;94;9;1003;24
1;2;23;0;Winter;1;10;7;20;94;9;1002;19
1;2;23;1;Winter;1;10;7;24;94;9;1002;7
1;2;23;2;Winter;1;10;6;32;94;9;1001;4
1;2;23;3;Winter;1;9;5;36;94;8;1001;4
1;2;23;4;Winter;1;8;4;32;100;8;1000;3
1;2;23;5;Winter;1;8;3;41;100;8;999;38
1;2;23;6;Winter;1;8;4;37;95;7;998;124
1;2;23;7;Winter;1;8;3;38;93;7;998;220
1;2;23;8;Winter;1;8;3;43;93;7;998;287
1;2;23;9;Winter;1;8;3;45;93;7;997;141
1;2;23;10;Winter;1;7;2;50;90;6;997;56
1;2;23;11;Winter;1;7;2;46;91;6;996;54
1;2;23;12;Winter;1;6;1;44;92;5;995;57
1;2;23;13;Winter;1;6;1;35;93;5;996;40
1;2;23;14;Winter;1;6;1;31;90;5;997;43
1;2;23;15;Winter;1;6;1;32;87;4;998;88
1;2;23;16;Winter;1;6;1;31;88;4;998;173
1;2;23;17;Winter;1;5;0;32;93;4;998;450
1;2;23;18;Winter;1;5;0;34;90;4;998;427
1;2;23;19;Winter;1;5;0;35;87;3;998;272
1;2;23;20;Winter;1;5;-1;35;90;3;998;174
1;2;23;21;Winter;1;4;-1;28;91;3;998;125
1;2;23;22;Winter;1;4;-1;28;93;3;997;70
1;2;23;23;Winter;1;4;-1;24;93;3;998;29
1;3;24;0;Winter;1;4;-1;23;93;3;997;13
1;3;24;1;Winter;1;4;-1;26;94;3;997;10
1;3;24;2;Winter;1;4;-1;24;97;3;997;2
1;3;24;4;Winter;1;4;-1;27;93;3;997;5
1;3;24;5;Winter;1;4;-1;24;93;3;998;56
1;3;24;6;Winter;1;4;-1;26;93;3;998;223
1;3;24;7;Winter;1;4;-1;29;89;2;999;606
1;3;24;8;Winter;1;5;0;27;87;3;999;951
1;3;24;9;Winter;1;5;1;26;84;3;999;427
1;3;24;10;Winter;1;7;4;23;75;3;1000;218
1;3;24;11;Winter;1;8;4;25;67;2;999;241
1;3;24;12;Winter;1;9;5;32;64;2;999;253
1;3;24;13;Winter;1;9;6;29;62;2;999;268
1;3;24;14;Winter;1;8;5;30;64;2;1000;224
1;3;24;15;Winter;1;9;5;32;66;3;1000;328
1;3;24;16;Winter;1;9;6;25;66;3;1001;560
1;3;24;17;Winter;1;9;6;22;66;3;1002;933
1;3;24;18;Winter;1;9;6;19;66;3;1002;835
1;3;24;19;Winter;1;9;6;17;66;3;1003;494
1;3;24;20;Winter;1;9;6;20;66;3;1003;333
1;3;24;21;Winter;1;9;6;19;66;3;1004;219
1;3;24;22;Winter;1;9;6;13;68;3;1004;132
1;3;24;23;Winter;1;9;6;21;68;3;1004;58
1;4;25;0;Winter;1;9;6;22;68;3;1004;17
1;4;25;1;Winter;1;8;6;12;67;3;1004;7
1;4;25;2;Winter;1;9;8;8;61;2;1005;5
1;4;25;4;Winter;1;8;7;7;66;2;1006;9
1;4;25;5;Winter;1;7;5;10;70;2;1007;85
1;4;25;6;Winter;1;8;6;13;64;1;1008;261
1;4;25;7;Winter;1;8;6;12;62;1;1008;737
1;4;25;8;Winter;1;9;7;12;60;1;1009;1083
1;4;25;9;Winter;1;10;9;12;54;1;1008;444
1;4;25;10;Winter;1;11;11;4;50;1;1009;194
1;4;25;11;Winter;1;12;12;9;51;2;1008;273
1;4;25;12;Winter;1;13;13;17;51;3;1007;342
1;4;25;13;Winter;1;14;14;14;47;2;1006;357
1;4;25;14;Winter;1;15;15;12;39;1;1005;363
1;4;25;15;Winter;1;15;15;16;44;2;1005;486
1;4;25;16;Winter;1;14;14;13;45;2;1004;699
1;4;25;17;Winter;1;13;13;8;48;3;1004;1231
1;4;25;18;Winter;1;13;13;7;51;3;1004;949
1;4;25;19;Winter;1;12;12;8;55;3;1004;598
1;4;25;20;Winter;1;10;10;4;63;4;1003;353
1;4;25;21;Winter;1;9;9;4;69;4;1002;270
1;4;25;22;Winter;1;9;8;7;71;4;1001;176
1;4;25;23;Winter;1;9;9;3;71;4;1001;84
1;5;26;0;Winter;1;9;9;0;69;4;1001;19
1;5;26;1;Winter;1;9;7;6;78;5;999;10
1;5;26;2;Winter;1;9;7;12;78;5;999;9
1;5;26;3;Winter;1;9;7;13;76;5;999;6
1;5;26;4;Winter;1;10;9;10;72;5;997;10
1;5;26;5;Winter;1;11;11;2;68;5;997;58
1;5;26;6;Winter;1;11;11;7;71;6;998;244
1;5;26;7;Winter;1;11;11;9;72;6;998;697
1;5;26;8;Winter;1;12;12;7;69;6;998;1131
1;5;26;9;Winter;1;11;11;3;72;7;998;499
1;5;26;10;Winter;1;13;13;19;60;5;998;217
1;5;26;11;Winter;1;16;16;25;42;3;998;279
1;5;26;12;Winter;1;15;15;29;40;1;998;360
1;5;26;13;Winter;1;15;15;36;37;0;999;314
1;5;26;14;Winter;1;13;13;34;35;-2;1000;307
1;5;26;15;Winter;1;11;11;42;33;-4;1002;373
1;5;26;16;Winter;1;10;8;33;37;-4;1003;520
1;5;26;17;Winter;1;9;6;23;40;-4;1005;974
1;5;26;18;Winter;1;9;5;28;40;-4;1006;784
1;5;26;19;Winter;1;9;5;28;41;-4;1006;483
1;5;26;20;Winter;1;8;5;22;43;-4;1007;346
1;5;26;21;Winter;1;8;6;16;45;-3;1008;197
1;5;26;22;Winter;1;7;5;16;50;-2;1009;138
1;5;26;23;Winter;1;7;4;20;51;-3;1009;73
1;6;27;0;Winter;1;7;4;18;51;-3;1009;25
1;6;27;1;Winter;1;6;4;10;53;-3;1009;19
1;6;27;2;Winter;1;7;4;12;51;-3;1009;2
1;6;27;3;Winter;1;7;4;17;49;-3;1009;1
1;6;27;4;Winter;1;6;3;17;53;-3;1009;7
1;6;27;5;Winter;1;6;2;23;49;-4;1010;63
1;6;27;6;Winter;1;5;1;21;49;-5;1010;182
1;6;27;7;Winter;1;4;0;23;48;-6;1011;597
1;6;27;8;Winter;1;5;0;24;44;-7;1011;954
1;6;27;9;Winter;1;6;1;29;38;-8;1011;474
1;6;27;10;Winter;1;7;2;33;32;-9;1011;230
1;6;27;11;Winter;1;6;2;28;33;-9;1010;249
1;6;27;12;Winter;1;6;1;29;34;-9;1009;333
1;6;27;13;Winter;1;6;2;27;34;-9;1008;323
1;6;27;14;Winter;1;6;1;28;35;-8;1008;251
1;6;27;15;Winter;1;6;1;32;33;-9;1008;375
1;6;27;16;Winter;1;5;1;27;36;-9;1009;556
1;6;27;17;Winter;1;4;0;22;39;-9;1009;860
1;6;27;18;Winter;1;4;1;17;41;-8;1009;582
1;6;27;19;Winter;1;4;0;17;42;-8;1010;307
1;6;27;20;Winter;1;3;-1;19;44;-8;1010;185
1;6;27;21;Winter;1;4;0;19;43;-8;1010;124
1;6;27;22;Winter;1;4;-1;25;42;-8;1010;120
1;6;27;23;Winter;1;3;-2;30;41;-9;1010;68
1;7;28;0;Winter;0;3;-2;24;43;-8;1009;59
1;7;28;1;Winter;0;3;-1;17;45;-8;1009;45
1;7;28;2;Winter;0;3;-1;13;46;-8;1009;30
1;7;28;3;Winter;0;1;-2;9;55;-7;1009;16
1;7;28;4;Winter;0;1;-2;10;56;-7;1009;12
1;7;28;5;Winter;0;2;-2;15;48;-8;1009;5
1;7;28;6;Winter;0;1;-3;13;54;-7;1009;14
1;7;28;7;Winter;0;2;-2;12;53;-7;1009;64
1;7;28;8;Winter;0;2;-2;14;52;-7;1010;139
1;7;28;9;Winter;0;3;0;13;49;-7;1010;257
1;7;28;10;Winter;0;4;1;13;48;-6;1010;337
1;7;28;11;Winter;0;5;2;13;44;-6;1009;391
1;7;28;12;Winter;0;7;4;14;39;-6;1008;484
1;7;28;13;Winter;0;8;5;16;37;-6;1007;493
1;7;28;14;Winter;0;9;6;18;35;-6;1006;546
1;7;28;15;Winter;0;9;7;14;33;-7;1006;555
1;7;28;16;Winter;0;8;6;15;33;-7;1006;555
1;7;28;17;Winter;0;8;5;17;34;-7;1007;439
1;7;28;18;Winter;0;7;4;16;42;-5;1007;342
1;7;28;19;Winter;0;7;4;14;43;-5;1008;270
1;7;28;20;Winter;0;5;3;14;42;-7;1009;149
1;7;28;21;Winter;0;4;2;9;49;-6;1008;139
1;7;28;22;Winter;0;3;3;2;61;-4;1008;134
1;7;28;23;Winter;0;3;2;4;62;-4;1008;80
1;1;29;0;Winter;0;2;0;7;65;-3;1007;70
1;1;29;1;Winter;0;2;0;6;67;-4;1007;61
1;1;29;2;Winter;0;2;0;7;65;-4;1007;48
1;1;29;3;Winter;0;2;-1;9;67;-4;1007;26
1;1;29;4;Winter;0;3;2;7;58;-5;1007;9
1;1;29;5;Winter;0;2;0;6;64;-4;1008;6
1;1;29;6;Winter;0;3;2;6;65;-3;1008;9
1;1;29;7;Winter;0;4;2;7;59;-4;1008;33
1;1;29;8;Winter;0;4;2;8;60;-3;1009;97
1;1;29;9;Winter;0;5;3;9;52;-4;1010;165
1;1;29;10;Winter;0;7;4;14;47;-4;1009;342
1;1;29;11;Winter;0;7;5;14;41;-5;1009;382
1;1;29;12;Winter;0;8;5;17;38;-6;1008;638
1;1;29;13;Winter;0;7;5;15;38;-6;1007;530
1;1;29;14;Winter;0;8;6;13;38;-6;1006;480
1;1;29;15;Winter;0;7;5;10;38;-6;1006;584
1;1;29;16;Winter;0;7;5;10;38;-7;1007;587
1;1;29;17;Winter;0;7;4;13;42;-5;1007;387
1;1;29;18;Winter;0;6;3;18;51;-3;1008;251
1;1;29;19;Winter;0;5;1;19;62;-2;1008;199
1;1;29;20;Winter;0;4;1;12;70;-1;1008;147
1;1;29;21;Winter;0;4;2;8;70;-1;1008;102
1;1;29;22;Winter;0;4;1;12;70;-1;1008;65
1;1;29;23;Winter;0;4;0;17;70;-1;1007;32
1;2;30;0;Winter;1;4;0;15;72;-1;1007;15
1;2;30;1;Winter;1;3;-1;15;73;-2;1007;12
1;2;30;2;Winter;1;3;-1;18;70;-2;1006;5
1;2;30;4;Winter;1;0;-4;12;91;-1;1009;5
1;2;30;5;Winter;1;0;-4;12;91;-1;1009;49
1;2;30;6;Winter;1;1;-3;12;84;-2;1009;153
1;2;30;7;Winter;1;1;-3;14;77;-3;1010;385
1;2;30;8;Winter;1;1;-3;14;75;-3;1011;698
1;2;30;9;Winter;1;1;-4;19;72;-4;1012;316
1;2;30;10;Winter;1;1;-4;19;73;-3;1012;151
1;2;30;11;Winter;1;2;-2;15;67;-4;1012;147
1;2;30;12;Winter;1;3;-3;26;53;-6;1012;183
1;2;30;13;Winter;1;3;-3;26;47;-8;1011;191
1;2;30;14;Winter;1;2;-2;20;56;-6;1012;148
1;2;30;15;Winter;1;2;-2;17;52;-7;1013;210
1;2;30;16;Winter;1;3;-2;20;37;-11;1014;374
1;2;30;17;Winter;1;2;-3;19;36;-11;1015;793
1;2;30;18;Winter;1;1;-3;17;40;-11;1016;660
1;2;30;19;Winter;1;1;-4;24;41;-11;1017;425
1;2;30;20;Winter;1;1;-4;24;43;-10;1018;251
1;2;30;21;Winter;1;0;-3;14;46;-10;1018;145
1;2;30;22;Winter;1;0;-3;8;46;-10;1018;71
1;2;30;23;Winter;1;0;-1;3;46;-10;1016;33
1;3;31;0;Winter;1;0;-1;2;51;-9;1016;20
1;3;31;1;Winter;1;-1;-4;7;62;-7;1017;7
1;3;31;2;Winter;1;-1;-4;8;64;-7;1018;5
1;3;31;3;Winter;1;-1;-5;15;60;-8;1017;4
1;3;31;4;Winter;1;0;-6;22;55;-8;1015;7
1;3;31;5;Winter;1;1;-4;20;49;-9;1013;58
1;3;31;6;Winter;1;1;-4;19;50;-8;1013;226
1;3;31;7;Winter;1;1;-4;21;55;-7;1012;572
1;3;31;8;Winter;1;2;-3;22;59;-5;1010;936
1;3;31;9;Winter;1;3;-1;21;54;-5;1010;447
1;3;31;10;Winter;1;5;0;25;45;-7;1009;239
1;3;31;11;Winter;1;6;3;22;42;-6;1008;224
1;3;31;12;Winter;1;8;5;21;41;-4;1006;310
1;3;31;13;Winter;1;9;6;19;44;-3;1005;247
1;3;31;14;Winter;1;11;10;15;38;-3;1005;234
1;3;31;15;Winter;1;13;13;10;33;-3;1006;380
1;3;31;16;Winter;1;13;13;8;33;-3;1007;597
1;3;31;17;Winter;1;12;12;7;33;-4;1008;1060
1;3;31;18;Winter;1;12;12;9;30;-5;1009;875
1;3;31;19;Winter;1;11;11;12;30;-5;1010;498
1;3;31;20;Winter;1;9;8;12;40;-4;1010;365
1;3;31;21;Winter;1;8;7;4;48;-2;1011;249
1;3;31;22;Winter;1;6;5;6;67;0;1012;151
1;3;31;23;Winter;1;6;4;5;70;0;1012;53
2;4;1;0;Winter;1;5;5;0;68;-1;1012;27
2;4;1;1;Winter;1;3;2;4;75;-1;1013;10
2;4;1;2;Winter;1;2;0;7;82;0;1014;9
2;4;1;3;Winter;1;1;-1;10;87;-1;1015;3
2;4;1;4;Winter;1;3;1;7;75;-1;1015;6
2;4;1;5;Winter;1;2;0;7;80;-1;1015;92
2;4;1;6;Winter;1;3;2;6;90;1;1015;250
2;4;1;7;Winter;1;3;1;8;89;1;1016;683
2;4;1;8;Winter;1;4;2;9;83;2;1016;1119
2;4;1;9;Winter;1;5;3;10;79;2;1016;485
2;4;1;10;Winter;1;6;3;9;73;1;1017;230
2;4;1;11;Winter;1;6;4;8;68;0;1016;271
2;4;1;12;Winter;1;7;5;10;66;1;1015;297
2;4;1;13;Winter;1;7;6;4;60;0;1015;281
2;4;1;14;Winter;1;8;8;0;55;-1;1015;225
2;4;1;15;Winter;1;9;9;0;46;-2;1015;323
2;4;1;16;Winter;1;10;9;6;41;-3;1016;589
2;4;1;17;Winter;1;11;10;7;41;-2;1017;1139
2;4;1;18;Winter;1;10;9;9;44;-1;1017;824
2;4;1;19;Winter;1;10;8;11;47;-1;1018;517
2;4;1;20;Winter;1;9;7;16;51;0;1018;343
2;4;1;21;Winter;1;8;5;17;53;-1;1018;237
2;4;1;22;Winter;1;8;5;15;53;-1;1018;187
2;4;1;23;Winter;1;8;5;16;55;-1;1018;84
2;5;2;0;Winter;1;7;5;13;57;-1;1018;25
2;5;2;1;Winter;1;7;6;7;57;-1;1019;13
2;5;2;2;Winter;1;6;4;7;61;-1;1019;2
2;5;2;3;Winter;1;6;6;1;69;1;1019;5
2;5;2;4;Winter;1;7;7;0;61;-1;1019;8
2;5;2;5;Winter;1;6;5;5;65;0;1019;55
2;5;2;6;Winter;1;5;4;7;66;-1;1020;251
2;5;2;7;Winter;1;5;3;7;66;-1;1020;704
2;5;2;8;Winter;1;6;4;11;58;-2;1020;1109
2;5;2;9;Winter;1;7;5;12;53;-2;1020;478
2;5;2;10;Winter;1;8;5;16;49;-3;1021;199
2;5;2;11;Winter;1;8;5;16;44;-4;1020;226
2;5;2;12;Winter;1;8;6;13;45;-3;1019;301
2;5;2;13;Winter;1;9;7;12;42;-4;1019;309
2;5;2;14;Winter;1;9;7;12;40;-4;1019;251
2;5;2;15;Winter;1;9;6;15;36;-5;1020;369
2;5;2;16;Winter;1;8;5;25;33;-7;1021;553
2;5;2;17;Winter;1;7;3;25;33;-8;1021;954
2;5;2;18;Winter;1;6;4;15;35;-8;1022;758
2;5;2;19;Winter;1;5;3;14;38;-8;1023;415
2;5;2;20;Winter;1;4;1;19;39;-9;1023;280
2;5;2;21;Winter;1;3;-1;25;40;-9;1024;200
2;5;2;22;Winter;1;3;-2;24;39;-10;1024;125
2;5;2;23;Winter;1;3;-1;18;36;-11;1024;59
2;6;3;0;Winter;1;2;-2;19;37;-11;1024;50
2;6;3;1;Winter;1;2;-3;18;38;-11;1024;16
2;6;3;2;Winter;1;2;-2;13;37;-11;1024;5
2;6;3;3;Winter;1;2;-1;11;35;-12;1024;1
2;6;3;4;Winter;1;1;-2;9;41;-11;1024;6
2;6;3;5;Winter;1;1;-3;14;41;-11;1025;54
2;6;3;6;Winter;1;1;-3;15;39;-12;1025;187
2;6;3;7;Winter;1;1;-3;15;40;-11;1026;530
2;6;3;8;Winter;1;2;-2;15;39;-11;1026;916
2;6;3;9;Winter;1;2;-2;17;36;-11;1026;472
2;6;3;10;Winter;1;2;-1;15;34;-12;1025;221
2;6;3;11;Winter;1;3;0;11;34;-12;1024;265
2;6;3;12;Winter;1;3;-1;14;33;-12;1023;301
2;6;3;13;Winter;1;4;0;15;33;-11;1022;305
2;6;3;14;Winter;1;4;1;14;31;-12;1021;268
2;6;3;15;Winter;1;3;-1;19;33;-11;1021;360
2;6;3;16;Winter;1;3;-1;20;35;-11;1022;487
2;6;3;17;Winter;1;2;-2;21;35;-12;1023;776
2;6;3;18;Winter;1;2;-2;19;35;-12;1023;548
2;6;3;19;Winter;1;2;-3;22;35;-12;1024;306
2;6;3;20;Winter;1;1;-4;28;37;-12;1025;182
2;6;3;21;Winter;1;0;-6;28;39;-12;1026;134
2;6;3;22;Winter;1;0;-6;23;40;-12;1027;87
2;6;3;23;Winter;1;-1;-7;25;40;-13;1027;66
2;7;4;0;Winter;0;-2;-8;26;44;-12;1028;49
2;7;4;1;Winter;0;-2;-8;21;44;-13;1028;33
2;7;4;2;Winter;0;-2;-8;26;40;-14;1029;6
2;7;4;3;Winter;0;-3;-8;21;42;-14;1029;9
2;7;4;4;Winter;0;-3;-8;16;45;-14;1030;6
2;7;4;5;Winter;0;-4;-8;12;49;-13;1031;9
2;7;4;6;Winter;0;-4;-8;11;50;-13;1032;19
2;7;4;7;Winter;0;-3;-8;14;47;-13;1033;68
2;7;4;8;Winter;0;-2;-6;13;44;-13;1033;141
2;7;4;9;Winter;0;-1;-5;12;41;-13;1034;251
2;7;4;10;Winter;0;0;-4;15;34;-14;1033;260
2;7;4;11;Winter;0;2;-2;15;28;-15;1032;373
2;7;4;12;Winter;0;3;-1;14;24;-16;1031;413
2;7;4;13;Winter;0;4;0;15;22;-16;1030;447
2;7;4;14;Winter;0;4;0;16;21;-17;1029;491
2;7;4;15;Winter;0;4;0;17;20;-17;1029;478
2;7;4;16;Winter;0;4;1;15;20;-17;1029;466
2;7;4;17;Winter;0;3;0;15;25;-15;1029;371
2;7;4;18;Winter;0;3;-1;16;30;-13;1028;259
2;7;4;19;Winter;0;2;-2;17;33;-13;1027;201
2;7;4;20;Winter;0;1;-3;16;38;-12;1027;166
2;7;4;21;Winter;0;1;-3;15;46;-10;1026;105
2;7;4;22;Winter;0;1;-3;16;45;-10;1025;113
2;7;4;23;Winter;0;1;-3;16;42;-11;1025;73
2;1;5;0;Winter;0;1;-3;16;41;-11;1025;57
2;1;5;1;Winter;0;1;-4;21;41;-11;1023;50
2;1;5;2;Winter;0;1;-5;22;41;-11;1023;37
2;1;5;3;Winter;0;1;-4;19;44;-10;1022;17
2;1;5;4;Winter;0;1;-5;23;49;-9;1020;6
2;1;5;5;Winter;0;2;-3;21;45;-9;1020;8
2;1;5;6;Winter;0;2;-2;16;44;-9;1019;16
2;1;5;7;Winter;0;2;-2;15;44;-9;1019;50
2;1;5;8;Winter;0;3;-1;18;42;-9;1018;112
2;1;5;9;Winter;0;4;0;20;40;-9;1017;180
2;1;5;10;Winter;0;5;1;20;36;-9;1017;355
2;1;5;11;Winter;0;7;3;18;36;-8;1016;426
2;1;5;12;Winter;0;8;5;18;32;-8;1014;505
2;1;5;13;Winter;0;10;7;19;30;-7;1013;516
2;1;5;14;Winter;0;11;10;18;33;-5;1013;518
2;1;5;15;Winter;0;12;12;15;35;-3;1013;562
2;1;5;16;Winter;0;12;12;14;35;-3;1013;521
2;1;5;17;Winter;0;11;11;9;37;-3;1014;524
2;1;5;18;Winter;0;11;11;8;38;-3;1015;335
2;1;5;19;Winter;0;9;8;7;49;-2;1015;143
2;1;5;20;Winter;0;6;5;8;59;-1;1015;105
2;1;5;21;Winter;0;5;3;11;67;0;1016;90
2;1;5;22;Winter;0;4;2;9;70;-1;1016;256
2;1;5;23;Winter;0;4;1;11;75;-1;1016;100
2;2;6;0;Winter;1;4;1;10;78;0;1017;22
2;2;6;1;Winter;1;3;3;2;83;1;1017;10
2;2;6;2;Winter;1;3;1;5;82;0;1017;16
2;2;6;3;Winter;1;2;0;8;84;-1;1018;8
2;2;6;4;Winter;1;1;-1;6;87;-1;1018;6
2;2;6;5;Winter;1;2;0;7;82;-1;1019;56
2;2;6;6;Winter;1;2;0;7;81;-1;1020;193
2;2;6;7;Winter;1;2;-1;8;90;0;1021;573
2;2;6;8;Winter;1;3;1;8;85;1;1021;1161
2;2;6;9;Winter;1;5;3;9;76;1;1021;449
2;2;6;10;Winter;1;9;7;10;59;1;1021;203
2;2;6;11;Winter;1;11;11;16;48;1;1021;264
2;2;6;12;Winter;1;13;13;16;45;1;1020;311
2;2;6;13;Winter;1;14;14;15;42;1;1019;331
2;2;6;14;Winter;1;14;14;18;41;1;1018;304
2;2;6;15;Winter;1;15;15;18;42;2;1017;408
2;2;6;16;Winter;1;14;14;14;43;2;1017;644
2;2;6;17;Winter;1;13;13;14;49;2;1017;1204
2;2;6;18;Winter;1;12;12;14;51;2;1017;933
2;2;6;19;Winter;1;11;10;13;55;2;1017;539
2;2;6;20;Winter;1;9;7;16;63;3;1016;334
2;2;6;21;Winter;1;9;6;19;66;3;1016;233
2;2;6;22;Winter;1;9;6;19;68;3;1016;145
2;2;6;23;Winter;1;9;6;20;68;3;1015;52
2;3;7;0;Winter;1;9;6;20;66;3;1015;14
2;3;7;1;Winter;1;10;8;18;67;4;1013;9
2;3;7;3;Winter;1;11;11;13;59;3;1012;3
2;3;7;4;Winter;1;10;8;15;62;3;1011;5
2;3;7;5;Winter;1;9;7;13;66;3;1011;69
2;3;7;6;Winter;1;10;10;13;63;4;1011;292
2;3;7;7;Winter;1;12;12;16;63;5;1011;710
2;3;7;8;Winter;1;11;11;17;65;5;1011;1194
2;3;7;9;Winter;1;12;12;17;65;5;1011;467
2;3;7;10;Winter;1;14;14;16;60;7;1010;265
2;3;7;11;Winter;1;16;16;18;57;8;1009;309
2;3;7;12;Winter;1;18;18;18;56;9;1008;396
2;3;7;13;Winter;1;18;18;21;56;9;1007;413
2;3;7;14;Winter;1;20;20;28;52;10;1005;321
2;3;7;15;Winter;1;22;21;27;48;10;1004;462
2;3;7;16;Winter;1;22;21;27;47;10;1003;733
2;3;7;17;Winter;1;19;19;27;53;9;1003;1441
2;3;7;18;Winter;1;17;17;27;58;9;1003;1048
2;3;7;19;Winter;1;16;16;28;61;9;1003;652
2;3;7;20;Winter;1;17;17;28;66;10;1003;405
2;3;7;21;Winter;1;16;16;28;71;11;1002;308
2;3;7;22;Winter;1;16;16;27;72;11;1002;203
2;3;7;23;Winter;1;17;17;28;70;12;1002;77
2;4;8;0;Winter;1;18;18;26;70;12;1002;30
2;4;8;1;Winter;1;18;18;21;70;12;1001;17
2;4;8;2;Winter;1;17;17;20;72;12;1001;5
2;4;8;3;Winter;1;17;17;17;73;12;1001;6
2;4;8;4;Winter;1;13;13;17;88;11;1002;8
2;4;8;5;Winter;1;14;14;15;79;10;1002;98
2;4;8;6;Winter;1;12;12;14;85;9;1002;321
2;4;8;7;Winter;1;12;12;8;84;10;1003;863
2;4;8;8;Winter;1;14;14;9;79;11;1003;1252
2;4;8;9;Winter;1;17;17;9;67;11;1003;490
2;4;8;10;Winter;1;19;19;7;58;11;1005;267
2;4;8;11;Winter;1;22;21;19;45;9;1005;339
2;4;8;12;Winter;1;22;21;21;40;8;1004;502
2;4;8;13;Winter;1;22;21;19;41;8;1003;497
2;4;8;14;Winter;1;21;21;22;42;8;1003;455
2;4;8;15;Winter;1;20;20;21;43;7;1004;477
2;4;8;16;Winter;1;19;19;19;47;7;1004;817
2;4;8;17;Winter;1;17;17;18;51;6;1004;1509
2;4;8;18;Winter;1;15;15;16;56;7;1004;1094
2;4;8;19;Winter;1;14;14;14;59;6;1004;625
2;4;8;20;Winter;1;13;13;13;59;5;1004;418
2;4;8;21;Winter;1;12;12;15;63;6;1003;285
2;4;8;22;Winter;1;12;12;18;65;6;1003;157
2;4;8;23;Winter;1;12;12;16;63;5;1002;87
2;5;9;0;Winter;1;12;12;12;67;5;1001;23
2;5;9;1;Winter;1;11;11;11;72;6;999;7
2;5;9;2;Winter;1;11;11;11;72;6;999;5
2;5;9;4;Winter;1;7;2;40;89;6;998;4
2;5;9;5;Winter;1;5;-1;38;87;3;1000;35
2;5;9;6;Winter;1;3;-3;38;87;1;1002;164
